"","GROUP_SET","GROUP_ID","GROUP_NAME","TEAM_ID","TEAM_ABBREVIATION","GP","W","L","W_PCT","MIN","E_OFF_RATING","OFF_RATING","E_DEF_RATING","DEF_RATING","E_NET_RATING","NET_RATING","AST_PCT","AST_TO","AST_RATIO","OREB_PCT","DREB_PCT","REB_PCT","TM_TOV_PCT","EFG_PCT","TS_PCT","E_PACE","PACE","PACE_PER40","POSS","PIE","GP_RANK","W_RANK","L_RANK","W_PCT_RANK","MIN_RANK","OFF_RATING_RANK","DEF_RATING_RANK","NET_RATING_RANK","AST_PCT_RANK","AST_TO_RANK","AST_RATIO_RANK","OREB_PCT_RANK","DREB_PCT_RANK","REB_PCT_RANK","TM_TOV_PCT_RANK","EFG_PCT_RANK","TS_PCT_RANK","PACE_RANK","PIE_RANK"
"374","Lineups","-203992-1627749-1630168-1630180-1630552-","B. Bogdanovic - D. Murray - O. Okongwu - S. Bey - J. Johnson","1610612737","ATL","18","10","8","0.556","39","133.6","128","96.3","93.3","37.3","34.6","0.475","1.73","15.7","0.273","0.868","0.592","0.118","0.648","0.699","107.9","111.99","93.32","93","0.67","92","116","15079","5960","377","4204","5393","3677","9397","3574","7727","5969","4642","4136","8475","4166","3825","5053","4001"
"375","Lineups","-201572-201976-203081-1626171-1626192-","B. Lopez - P. Beverley - D. Lillard - B. Portis - P. Connaughton","1610612749","MIL","11","8","3","0.727","39","94.1","89.7","95.9","97.6","-1.8","-8","0.667","1.33","14.4","0.19","0.692","0.468","0.138","0.423","0.507","102.4","103.96","86.64","87","0.527","300","206","13689","5035","373","9361","5636","8537","5241","4253","8133","7718","7468","8430","9250","9462","8478","8159","6376"
"376","Lineups","-1627747-1628378-1629622-1629636-1630596-","C. LeVert - D. Mitchell - M. Strus - D. Garland - E. Mobley","1610612739","CLE","9","4","5","0.444","39","107","104.3","92.6","88","14.4","16.4","0.576","1.27","14.5","0.449","0.628","0.533","0.163","0.488","0.529","104.8","108.87","90.73","92","0.605","464","677","14713","7554","384","6909","4967","5178","7232","4422","8128","3225","8947","5458","10175","8584","7907","6070","4977"
"377","Lineups","-201942-203083-1627936-1628975-1629632-","D. DeRozan - A. Drummond - A. Caruso - J. Carter - C. White","1610612741","CHI","16","9","7","0.563","39","105.8","101.2","102.7","96.1","3.1","5.2","0.5","2.29","14.7","0.293","0.684","0.481","0.085","0.486","0.529","92.7","97.94","81.62","82","0.527","125","159","15012","5955","381","7040","5566","6052","7668","2147","8107","5677","7578","8213","7200","8597","7912","10945","6364"
"378","Lineups","-201942-202696-203083-1627936-1629632-","D. DeRozan - N. Vucevic - A. Drummond - A. Caruso - C. White","1610612741","CHI","7","2","5","0.286","39","134.6","132","105.4","101.3","29.2","30.8","0.514","2","17","0.438","0.694","0.574","0.12","0.6","0.655","92.4","95.25","79.37","75","0.682","743","1606","14713","8316","378","3898","7419","4022","7663","2320","6729","3291","7461","4370","8487","4987","4805","11947","3915"
"379","Lineups","-203926-1626224-1629640-1630200-1641705-","D. McDermott - C. Osman - K. Johnson - T. Jones - V. Wembanyama","1610612759","SAS","15","5","10","0.333","39","94.6","91","116.1","109.1","-21.4","-18.1","0.677","1.75","17.4","0.261","0.757","0.482","0.135","0.46","0.496","102.7","107.96","89.97","89","0.451","144","483","15162","7783","375","9222","7976","9398","5217","3514","6619","6120","6061","8183","9193","8885","9502","6410","7913"
"380","Lineups","-203471-1627827-1628969-1629022-1629651-","D. Schroder - D. Finney-Smith - M. Bridges - L. Walker IV - N. Claxton","1610612751","BKN","8","4","4","0.5","39","103.2","106.4","97.1","93.8","6.1","12.7","0.636","3","19.8","0.179","0.721","0.463","0.09","0.535","0.543","98.2","98.46","82.05","78","0.529","574","677","14390","6028","386","6771","5429","5439","6383","1051","5593","7803","7057","8523","7273","6485","7590","10733","6347"
"381","Lineups","-201567-202710-1626196-1629130-1631170-","K. Love - J. Butler - J. Richardson - D. Robinson - J. Jaquez Jr.","1610612748","MIA","7","6","1","0.857","39","127.4","119.3","92.2","95.1","35.2","24.2","0.765","3.25","22.6","0.182","0.72","0.506","0.096","0.591","0.654","100.7","102.37","85.31","83","0.68","743","357","4581","4623","383","5293","5517","4529","4121","1007","3696","7754","7060","5833","7552","5259","4841","8986","3921"
"382","Lineups","-200768-201587-1626162-1628964-1630178-","K. Lowry - N. Batum - K. Oubre Jr. - M. Bamba - T. Maxey","1610612755","PHI","4","2","2","0.5","39","102.6","101.2","85.6","85.5","17","15.7","0.719","2.88","21.5","0.075","0.644","0.376","0.099","0.521","0.547","99.4","100.06","83.39","81","0.584","1614","1606","11854","6028","376","7039","4663","5217","4800","1652","4191","8661","8809","10469","7598","6690","7503","10036","5348"
"383","Lineups","-2544-203076-1629060-1629629-1630559-","L. James - A. Davis - R. Hachimura - C. Reddish - A. Reaves","1610612747","LAL","10","7","3","0.7","39","116.5","112","116.5","115.5","0.1","-3.4","0.727","2","20.9","0.25","0.786","0.554","0.145","0.594","0.639","100.6","103.06","85.89","83","0.522","366","265","13689","5094","380","6165","8837","8192","4737","2320","4486","6171","5738","5002","9800","5228","5132","8568","6488"
"384","Lineups","-1627783-1629614-1630169-1630174-1630188-","P. Siakam - A. Nembhard - T. Haliburton - A. Nesmith - J. Smith","1610612754","IND","13","7","6","0.538","39","118","115.1","126.8","121.2","-8.8","-6.1","0.686","3.43","19.2","0.314","0.781","0.494","0.081","0.506","0.539","101.9","105.5","87.91","86","0.468","206","265","14898","6003","379","5773","9601","8397","5171","956","5769","5428","5806","8040","7030","6797","7669","7413","7597"
"385","Lineups","-202704-203200-203932-203999-1629008-","R. Jackson - J. Holiday - A. Gordon - N. Jokic - M. Porter Jr.","1610612743","DEN","6","3","3","0.5","39","116.2","112.2","129.6","126.8","-13.4","-14.6","0.806","4.83","24.8","0.167","0.833","0.5","0.073","0.556","0.589","97","99.79","83.16","82","0.458","926","981","13689","6028","374","6154","10304","9072","3712","462","3197","7847","4873","5848","6846","6025","6445","10190","7803"
"386","Lineups","-203501-203957-1627884-1629029-1641726-","T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - D. Lively II","1610612742","DAL","6","3","3","0.5","39","116","113.1","91.5","91.8","24.6","21.3","0.559","3.17","17.4","0.167","0.635","0.443","0.071","0.559","0.595","104.1","105.26","87.72","84","0.637","926","981","13689","6028","385","6014","5285","4716","7434","1035","6581","7847","8919","9063","6761","5991","6327","7545","4522"
"387","Lineups","-1629014-1629680-1631101-1641739-1641871-","A. Simons - M. Thybulle - S. Sharpe - T. Camara - D. Reath","1610612757","POR","4","0","4","0","38","113.9","111.7","119.8","120.5","-5.9","-8.8","0.625","2","18","0.318","0.65","0.476","0.13","0.533","0.548","98.2","98.87","82.39","77","0.413","1614","8685","14390","8685","401","6209","9553","8615","6499","2320","6398","5398","8768","8283","9029","6500","7486","10565","8616"
"388","Lineups","-202687-1628991-1629630-1630217-1631246-","B. Biyombo - J. Jackson Jr. - J. Morant - D. Bane - V. Williams Jr.","1610612763","MEM","4","4","0","1","38","121","128.6","110.2","109","10.9","19.6","0.55","2.44","19.3","0.405","0.683","0.551","0.117","0.596","0.605","101.7","99.14","82.62","77","0.595","1614","677","1","1","404","4082","7974","4876","7513","2006","5723","3495","7598","5020","8397","5210","5993","10461","5189"
"389","Lineups","-1627747-1627777-1628378-1628386-1629622-","C. LeVert - G. Niang - D. Mitchell - J. Allen - M. Strus","1610612739","CLE","15","7","8","0.467","38","124.7","121.5","109","105","15.7","16.5","0.59","3.29","20.2","0.333","0.719","0.507","0.089","0.578","0.593","98.5","101.67","84.73","79","0.546","144","265","15079","7543","403","4945","7623","5173","7134","1005","4670","4292","7071","5825","7256","5583","6353","9291","5999"
"390","Lineups","-203081-203109-203507-1626171-1626192-","D. Lillard - J. Crowder - G. Antetokounmpo - B. Portis - P. Connaughton","1610612749","MIL","12","6","6","0.5","38","112.2","110.3","129.4","127.4","-17.2","-17","0.714","2.08","21","0.229","0.8","0.492","0.138","0.654","0.635","106.6","108.36","90.3","87","0.456","252","357","14898","6028","393","6332","10379","9338","4807","2307","4461","7021","5280","8052","9250","4074","5203","6233","7828"
"391","Lineups","-203926-204456-1630167-1630543-1641767-","D. McDermott - T. McConnell - O. Toppin - I. Jackson - B. Sheppard","1610612754","IND","7","5","2","0.714","38","126","126.8","97.9","96.3","28.1","30.5","0.581","2.78","20.5","0.375","0.757","0.558","0.11","0.605","0.615","101.7","102.24","85.2","82","0.601","743","483","11854","5049","389","4292","5572","4032","7214","1691","4616","3946","6061","4806","8006","4969","5696","9046","5014"
"392","Lineups","-1627749-1628981-1629631-1629726-1630180-","D. Murray - B. Fernando - D. Hunter - G. Mathews - S. Bey","1610612737","ATL","8","5","3","0.625","38","91.3","91.4","115.8","114.1","-24.4","-22.8","0.5","0.93","13.3","0.238","0.641","0.432","0.185","0.478","0.5","104.2","104.98","87.48","81","0.311","574","483","13689","5693","391","9212","8605","9734","7668","6287","8766","6916","8849","9182","11073","8662","9480","7692","10088"
"393","Lineups","-1627749-1629027-1629631-1630168-1630180-","D. Murray - T. Young - D. Hunter - O. Okongwu - S. Bey","1610612737","ATL","11","6","5","0.545","38","101.7","95.7","141.3","140.4","-39.6","-44.7","0.538","0.67","12.4","0.167","0.636","0.413","0.223","0.554","0.638","110.9","114.65","95.54","94","0.324","300","357","14713","5988","388","8934","11705","11173","7576","6452","9352","7847","8860","9699","12198","6125","5144","4355","9974"
"394","Lineups","-1628392-1628404-1628978-1630173-1630540-","I. Hartenstein - J. Hart - D. DiVincenzo - P. Achiuwa - M. McBride","1610612752","NYK","5","2","3","0.4","38","103.6","100","113.5","121.6","-10","-21.6","0.8","2.18","20.9","0.286","0.561","0.422","0.139","0.507","0.525","99.5","97.9","81.59","79","0.449","1192","1606","13689","7618","407","7045","9642","9651","3714","2244","4486","5700","9671","9552","9287","6794","7990","10957","7950"
"395","Lineups","-1628392-1628404-1629628-1629656-1630193-","I. Hartenstein - J. Hart - R. Barrett - Q. Grimes - I. Quickley","1610612752","NYK","7","2","5","0.286","38","127.9","126","107.8","112","20.1","14","0.686","2.67","23.1","0.241","0.643","0.479","0.123","0.648","0.667","95.4","94.18","78.48","73","0.584","743","1606","14713","8316","399","4341","8350","5354","5171","1722","3492","6898","8812","8245","8562","4168","4407","12325","5349"
"396","Lineups","-201580-1626168-1628368-1628370-1628426-","J. McGee - T. Lyles - D. Fox - M. Monk - A. Vezenkov","1610612758","SAC","11","7","4","0.636","38","123.2","124.2","122","124.1","1.2","0","0.714","1.58","23.4","0.258","0.641","0.471","0.209","0.715","0.727","114.6","113.16","94.3","91","0.509","300","265","14390","5677","396","4714","9860","6389","4807","3780","3445","6146","8849","8366","11896","3025","3349","4735","6713"
"397","Lineups","-1629007-1629018-1629628-1630193-1630567-","J. Porter - G. Trent Jr. - R. Barrett - I. Quickley - S. Barnes","1610612761","TOR","5","1","4","0.2","38","97.6","98.8","98.8","100","-1.3","-1.3","0.71","1.57","20.2","0.184","0.707","0.456","0.175","0.507","0.541","104.7","103.45","86.2","80","0.486","1192","3115","14390","8544","402","8839","5668","8039","4982","3781","4668","7753","7316","8679","10823","6793","7614","8418","7301"
"398","Lineups","-203944-1628973-1628978-1629011-1629628-","J. Randle - J. Brunson - D. DiVincenzo - M. Robinson - R. Barrett","1610612752","NYK","5","1","4","0.2","38","131.3","135.4","143","144.6","-11.7","-9.2","0.548","2.09","18.7","0.512","0.808","0.627","0.139","0.608","0.619","99.4","97.31","81.1","79","0.489","1192","3115","14390","8544","397","3361","11926","8662","7523","2302","6006","1681","5264","3244","9287","4917","5639","11181","7245"
"399","Lineups","-202685-1627742-1630529-1630700-1641722-","J. Valanciunas - B. Ingram - H. Jones - D. Daniels - J. Hawkins","1610612740","NOP","9","5","4","0.556","38","103.7","101.3","109.1","108.8","-5.5","-7.5","0.645","2.86","18.3","0.222","0.789","0.482","0.089","0.473","0.499","99.8","101.13","84.28","79","0.476","464","483","14390","5960","397","7038","7966","8502","6318","1656","6090","7050","5716","8183","7256","8704","9483","9560","7457"
"400","Lineups","-200768-201567-202710-1628389-1629639-","K. Lowry - K. Love - J. Butler - B. Adebayo - T. Herro","1610612748","MIA","2","1","1","0.5","38","125.8","124.1","104.7","102.5","21.1","21.5","0.611","3.14","18.5","0.375","0.636","0.5","0.089","0.525","0.551","98.5","100.24","83.54","79","0.555","3544","3115","4581","6028","394","4722","7462","4695","6691","1040","6053","3946","8860","5848","7256","6655","7408","9952","5882"
"401","Lineups","-1626157-1629638-1629675-1630162-1630183-","K. Towns - N. Alexander-Walker - N. Reid - A. Edwards - J. McDaniels","1610612750","MIN","17","11","6","0.647","38","150.5","150.6","107.1","105","43.4","45.6","0.542","3.25","23.9","0.25","0.667","0.508","0.104","0.771","0.773","97.2","98.15","81.79","77","0.66","112","91","14898","5667","387","2062","7623","3104","7565","1007","3310","6171","7653","5822","7877","2298","2671","10883","4271"
"402","Lineups","-2544-1626156-1627752-1629637-1631108-","L. James - D. Russell - T. Prince - J. Hayes - M. Christie","1610612747","LAL","9","6","3","0.667","38","117.9","117.9","140.6","141","-22.6","-23","0.677","5.25","20.2","0.135","0.688","0.391","0.051","0.545","0.59","103.1","102.99","85.83","78","0.393","464","357","13689","5127","405","5429","11719","9741","5217","285","4666","8342","7534","10334","6412","6322","6420","8591","8952"
"403","Lineups","-201144-203497-203937-1626157-1630162-","M. Conley - R. Gobert - K. Anderson - K. Towns - A. Edwards","1610612750","MIN","17","9","8","0.529","38","120.1","115","98","90.9","22.1","24.1","0.667","2.2","18.5","0.425","0.651","0.542","0.125","0.556","0.585","94","99.71","83.09","80","0.645","112","159","15079","6019","395","5779","5191","4532","5241","2216","6053","3427","8765","5205","8573","6025","6498","10209","4414"
"404","Lineups","-1629021-1630175-1630532-1630591-1631094-","M. Wagner - C. Anthony - F. Wagner - J. Suggs - P. Banchero","1610612753","ORL","17","9","8","0.529","38","95.1","90.2","100.1","102.5","-5.1","-12.3","0.677","2.1","18.1","0.289","0.604","0.452","0.122","0.459","0.475","100.4","101.87","84.89","82","0.461","112","159","15079","6019","392","9293","7462","8886","5217","2296","6383","5692","9151","8818","8537","8895","9749","9207","7750"
"405","Lineups","-201566-202331-1626181-1628464-1629599-","R. Westbrook - P. George - N. Powell - D. Theis - A. Coffey","1610612746","LAC","12","10","2","0.833","38","103.5","102.3","104.2","103.5","-0.6","-1.3","0.441","1.25","13.5","0.209","0.718","0.451","0.136","0.527","0.556","109.2","110.22","91.85","88","0.466","252","116","11854","4652","400","7013","7511","8040","9520","4423","8751","7241","7080","8832","9211","6609","7285","5646","7634"
"406","Lineups","-201939-203110-203952-1626172-1630541-","S. Curry - D. Green - A. Wiggins - K. Looney - M. Moody","1610612744","GSW","8","4","4","0.5","38","109.1","108.5","104.1","100","5.1","8.5","0.774","2","19.5","0.37","0.766","0.57","0.146","0.486","0.526","102","104.27","86.89","82","0.579","574","677","14390","6028","405","6552","5668","5787","4084","2320","5655","4096","5992","4665","9822","8592","7962","8019","5413"
"407","Lineups","-1626168-1627734-1628370-1631099-1631165-","T. Lyles - D. Sabonis - M. Monk - K. Murray - K. Ellis","1610612758","SAC","14","8","6","0.571","38","108.3","109.3","108.6","106.3","-0.3","3.1","0.828","3","20","0.429","0.725","0.562","0.107","0.474","0.496","96.7","97.33","81.11","75","0.454","171","206","14898","5911","390","6450","7736","6203","3663","1051","4684","3307","7009","4776","7946","8696","9510","11178","7877"
"408","Lineups","-1627732-1627827-1628969-1629651-1630560-","B. Simmons - D. Finney-Smith - M. Bridges - N. Claxton - C. Thomas","1610612751","BKN","5","1","4","0.2","37","92.5","89.2","111.5","112","-19","-22.9","0.645","2.22","18.2","0.156","0.906","0.468","0.108","0.479","0.481","106.2","107.92","89.93","83","0.397","1192","3115","14390","8544","419","9384","8359","9739","6318","2210","6106","8127","4398","8438","7988","8643","9672","6417","8910"
"409","Lineups","-1626224-1629640-1630200-1631103-1641705-","C. Osman - K. Johnson - T. Jones - M. Branham - V. Wembanyama","1610612759","SAS","15","4","11","0.267","37","121","114.5","114.7","111.9","6.4","2.6","0.861","1.63","25","0.357","0.743","0.571","0.229","0.685","0.684","103.6","107.84","89.87","83","0.527","144","677","15184","8351","414","5820","8346","6237","3414","3730","2246","4176","6837","4373","12219","3481","4142","6438","6368"
"410","Lineups","-1626224-1628380-1629640-1630170-1631104-","C. Osman - Z. Collins - K. Johnson - D. Vassell - B. Wesley","1610612759","SAS","14","5","9","0.357","37","112.1","109.9","125.6","119.3","-13.5","-9.4","0.688","2.44","20.2","0.167","0.727","0.435","0.111","0.537","0.59","102.1","105.88","88.24","81","0.437","171","483","15134","7780","412","6423","9280","8672","5153","2006","4668","7847","6944","9151","8013","6439","6404","7224","8195"
"411","Lineups","-1629012-1630209-1641707-1641718-1641729-","C. Sexton - O. Yurtseven - T. Hendricks - K. George - B. Sensabaugh","1610612762","UTA","5","0","5","0","37","98.2","100","136.1","137.2","-37.9","-37.2","0.625","1.54","18.2","0.286","0.792","0.47","0.165","0.527","0.531","103","101.7","84.75","79","0.306","1192","8685","14713","8685","415","7045","11334","10773","6499","3802","6106","5700","5704","8420","10185","6613","7880","9281","10151"
"412","Lineups","-203914-204060-1629021-1630175-1631094-","G. Harris - J. Ingles - M. Wagner - C. Anthony - P. Banchero","1610612753","ORL","16","10","6","0.625","37","99.8","93.6","146.8","136.1","-47","-42.6","0.667","2","17.3","0.195","0.559","0.36","0.115","0.461","0.52","98.2","105.34","87.78","78","0.327","125","116","14898","5693","422","9061","11258","11054","5241","2320","6626","7704","9674","10771","8350","8880","8098","7524","9949"
